e_propulsion_system_design,e_propulsion_system_design2,e_fuel_type,vp_source_plant_region,region,vp_source_plant_country,period_year,sum_volume
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2017,980
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2018,1112
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2019,616
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2020,474
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2021,763
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2022,390
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2023,420
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2024,385
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2025,4719
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2026,6850
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2027,6704
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2028,6815
Hybrid-Full,HEV-Full (DIESEL),DIESEL,Japan/Korea,Japan,JP,2029,6815
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2017,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2018,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2019,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2020,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2021,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2022,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2023,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2024,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2025,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2026,5025
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2027,6400
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2028,6819
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Indonesia,ID,2029,7471
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2017,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2018,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2019,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2020,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2021,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2022,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2023,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2024,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2025,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2026,0
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2027,7049
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2028,26526
Hybrid-Full,HEV-Full (DIESEL),DIESEL,South Asia,Thailand,TH,2029,36636
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2017,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2020,7340
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2021,42832
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2022,137585
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2023,139386
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2024,157894
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2025,165888
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2026,189030
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2027,194165
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2028,199490
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,CZ,2029,188357
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2017,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2021,595
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2022,26091
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2023,44870
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2024,51959
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2025,48811
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2026,51321
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2027,52407
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2028,47310
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,HU,2029,36032
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2017,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2023,12223
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2024,15077
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2025,45572
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2026,78672
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2027,85252
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2028,90208
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,RO,2029,100482
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2017,45
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2021,2510
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2022,22280
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2023,18787
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2024,19806
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2025,25874
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2026,32896
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2027,42820
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2028,51767
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Eastern Europe,SK,2029,63792
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2017,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2021,1
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2022,531
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2023,608
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2024,924
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2025,1144
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2026,1265
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2027,1176
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2028,5593
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Russia,RU,2029,5901
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2017,126690
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2018,152824
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2019,180918
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2020,184842
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2021,195808
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2022,186934
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2023,209694
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2024,224931
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2025,194063
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2026,274247
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2027,273395
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2028,272200
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Turkey,TR,2029,261891
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2017,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2023,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2024,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2025,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2026,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2027,4033
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2028,7138
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,BE,2029,7253
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2017,186
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2023,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2024,1114
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2025,13475
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2026,36271
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2027,43853
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2028,43104
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,DE,2029,53289
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2017,2474
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2018,9266
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2019,12050
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2020,6181
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2021,21507
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2022,75243
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2023,168253
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2024,203378
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2025,233476
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2026,207007
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2027,227987
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2028,228566
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,ES,2029,209412
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2017,114972
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2018,133407
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2019,127163
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2020,119420
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2021,171020
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2022,222430
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2023,237988
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2024,234312
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2025,201128
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2026,192696
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2027,185550
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2028,154857
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2029,100374
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2017,82123
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2018,82281
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2019,118484
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2020,112362
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2021,124508
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2022,124186
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2023,130719
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2024,126731
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2025,148680
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2026,135868
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2027,111541
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2028,90799
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2029,63969
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2017,133
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2023,1138
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2024,1361
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2025,1182
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2026,1095
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2027,1017
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2028,959
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2029,814
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2017,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2023,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2024,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2025,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2026,29728
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2027,37587
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2028,37381
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2029,38225
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2017,140751
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2018,217258
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2019,299777
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2020,438075
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2021,672143
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2022,853609
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2023,1187237
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2024,1637000
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2025,2319163
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2026,2748652
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2027,3129279
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2028,3421520
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2029,3637671
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2017,0
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2019,17365
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2020,13673
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2021,13284
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2022,12502
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2023,12552
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2024,18226
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2025,19438
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2026,9978
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2027,10825
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2028,12926
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2029,13515
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2017,1247598
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2018,1173521
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2019,1439667
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2020,1310414
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2021,1242880
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2022,1365067
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2023,2019794
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2024,2178489
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2025,2087913
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2026,2005539
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2027,2008772
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2028,2063662
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2029,2083638
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2017,203450
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2018,206119
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2019,203218
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2020,259507
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2021,352983
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2022,470840
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2023,470678
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2024,470611
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2025,569078
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2026,524683
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2027,507899
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2028,524974
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2029,549835
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2017,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2023,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2024,12810
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2025,27824
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2026,40570
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2027,55121
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2028,77584
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2029,79724
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2017,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2021,372
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2022,2405
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2023,9517
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2024,18298
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2025,37691
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2026,48903
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2027,51492
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2028,52080
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2029,52787
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2017,10245
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2018,9331
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2019,121936
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2020,65006
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2021,62687
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2022,75912
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2023,134855
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2024,193132
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2025,282265
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2026,282121
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2027,277526
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2028,284633
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2029,363012
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2017,19223
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2018,52892
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2019,54470
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2020,16019
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2022,29006
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2023,27359
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2024,87366
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2025,158376
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2026,189047
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2027,208295
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2028,242211
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2029,265625
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2017,87867
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2018,112219
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2019,119452
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2020,303376
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2021,550222
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2022,522806
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2023,727517
